wallet_address,tokens_traded,early_adoptions,ultra_early_discoveries,first_hour_discoveries,avg_discovery_score,avg_trader_rank,top10_discoveries,first_discoveries,connected_wallets,lead_ratio,avg_synchronicity_score,sync_trades_5min,avg_minutes_after_launch,total_connections,discovery_ability_score,influence_score,independence_score,reaction_speed_score,network_influence_score,independent_decision_ratio,network_role,source_file
0x9a4ca42bf43333406c9e3fe352afd684bd93f7ce,22,520,0,0,37.27272727272727,12.454545454545457,15,11,260,0.7336584249084248,20.0,0.0,43480.045454545456,5720,0,28.756095467032964,15,1,11.726828640109888,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x995a09ed0b24ee13fbfcfbe60cad2fb6281b479f,6,232,0,0,43.333333333333336,5.0,5,2,116,0.9053160919540232,20.0,0.0,46141.66666666666,696,0,30.0,13,1,11.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x17f712b77c8d7570260c460f7cb1672d31d5ed1d,34,1305,0,0,45.294117647058826,7.647058823529412,29,9,261,0.7926901098300693,20.0,34.0,29139.0,8874,0,29.8629395593138,13,1,11.65888186779414,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x06ceb374522f86ae62713f0ca392090934c5ac15,8,0,0,0,42.5,24.25,4,3,256,0.7401692708333332,20.0,0.0,37326.75,2048,0,28.878173828125,14,1,11.563452148437497,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xf2b306410dbdcdc8cf00d9d8ff4f11036f6bc5c3,17,249,0,0,27.058823529411764,10.705882352941176,13,5,249,0.7746480872986898,20.32128514056225,0.0,80350.82352941176,4233,0,29.52465163685044,13,1,11.55739549105513,0.7967871485943775,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x48cce57c4d2dbb31eaf79575abf482bbb8dc071d,27,0,0,0,38.85714285714285,6.485714285714286,20,9,214,0.7710668874220273,20.0,0.0,34508.62857142857,7490,0,29.457504139163014,13,1,11.537251241748905,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xa05e21550eb86462388783047da318d2de20bbda,22,0,0,0,42.72727272727273,9.681818181818182,17,4,252,0.8224589288577386,20.0,0.0,24435.68181818182,5544,0,30.0,12,1,11.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xb8270b5ba91cb365d51855a968a9a8f829a0e855,5,506,0,0,60.0,11.2,4,1,253,0.9249011857707506,20.158102766798415,5.0,12764.6,1265,0,30.0,12,1,11.5,0.7984189723320159,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7fb4620dfff2178a50dd611a7e7cd8f661806b50,4,0,0,0,40.0,34.75,1,1,257,0.7613488975356677,20.0,0.0,25310.5,1028,0,29.27529182879377,13,1,11.48258754863813,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7bb10f234d7872fc52998592e2eebb246ec17430,18,260,0,0,33.333333333333336,12.88888888888889,12,3,260,0.7886316461316462,20.0,0.0,49321.16666666666,4680,0,29.78684336496837,12,1,11.436053009490507,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x081fba1f1fcb617e125ff2376218211061af3835,15,0,0,0,45.333333333333336,12.6,7,1,251,0.8147331309681909,20.0,15.0,17991.466666666667,3765,0,30.0,11,1,11.3,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x3616ba9f9f47be4a3560d159ce3ebc1f1fa8d2d2,7,0,0,0,57.142857142857146,14.0,3,1,260,0.8592307692307694,20.0,7.0,9062.42857142857,1820,0,30.0,11,1,11.3,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x53f2736fae551c998d4e72e519f1acf474264de4,36,260,0,0,32.77777777777778,9.63888888888889,25,10,260,0.7239827160019465,20.0,0.0,51421.694444444445,9360,0,28.574675925036495,13,1,11.272402777510948,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xc375be3817ce7a9c4e0ca652fb895315ff300ef1,18,0,0,0,33.333333333333336,16.166666666666668,11,5,259,0.7194429123000554,20.0,18.0,52145.61111111111,4662,0,28.48955460562604,13,1,11.246866381687813,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xe5285e8156c440eb32df19113d1dadb55f068e6f,28,260,0,0,37.142857142857146,12.107142857142858,20,7,260,0.7164920656266811,20.0,28.0,38246.32142857143,7280,0,28.434226230500272,13,1,11.23026786915008,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xb142639507d8ed140d850dc2d522067126541ad4,7,0,0,0,40.0,9.0,5,1,126,0.7698412698412699,20.0,0.0,47912.857142857145,882,0,29.43452380952381,11,1,11.13035714285714,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x84d3e3734d03728f75c6701f8c305d6cb939039b,2,0,0,0,60.0,16.0,0,0,248,0.933467741935484,20.40322580645161,0.0,1856.0,496,0,30.0,10,1,11.1,0.7959677419354839,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x32b487b44f4e7c6485209dbab4e985bea8dc0b06,3,0,0,0,53.333333333333336,26.33333333333333,0,0,242,0.8168044077134986,20.165289256198346,0.0,11163.666666666666,726,0,30.0,10,1,11.1,0.7983471074380165,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7d6b53091d88be39394b3f97b1103b097be892cb,3,506,0,0,66.66666666666667,24.666666666666668,2,0,253,0.8926218708827401,20.158102766798415,0.0,7423.333333333333,759,0,30.0,10,1,11.1,0.7984189723320159,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x28fec15fa224eb586a4c73a9b5fe7d911c3d7c7e,6,0,0,0,60.0,4.5,6,0,198,0.956060606060606,20.2020202020202,0.0,2078.833333333333,1188,0,30.0,10,1,11.1,0.797979797979798,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xedbf45f1758b1bcbe7bcfabef53d04bdf1989438,1,0,0,0,60.0,21.0,0,0,240,0.9166666666666666,20.75,0.0,1779.0,240,0,30.0,10,1,11.1,0.7925,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xb910810a449f2d50b482761764d5765612fbfa26,4,506,0,0,70.0,8.0,3,0,253,0.955862977602108,20.31620553359684,0.0,1972.25,1012,0,30.0,10,1,11.1,0.7968379446640316,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x4cc47062a8c94550489fedebd7229a59a1b92ae0,6,514,0,0,53.333333333333336,25.0,3,0,257,0.8041504539559011,20.155642023346303,0.0,15739.5,1542,0,30.0,10,1,11.1,0.798443579766537,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xdea3c888e6d6bfe77ee9b8718a6878044ce6b0c3,1,0,0,0,60.0,9.0,1,0,111,0.927927927927928,20.0,0.0,2090.0,111,0,30.0,10,1,11.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xe67090216073bc8771f4bdeec4c0f0a8af71a0f7,6,0,0,0,46.66666666666666,17.833333333333332,3,0,258,0.8390826873385011,20.0,0.0,17078.333333333332,1548,0,30.0,10,1,11.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xa627c6b758f31823f7078171104d42e9865eea5d,3,255,0,0,53.333333333333336,31.33333333333333,1,0,255,0.8392156862745095,20.31372549019608,0.0,13553.666666666666,765,0,30.0,10,1,11.1,0.7968627450980392,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7bc1a67dca76b20b826dbc9cb9fb1ceb9f7a6280,3,506,0,0,66.66666666666667,17.333333333333332,1,0,253,0.9183135704874836,20.158102766798415,0.0,4197.666666666667,759,0,30.0,10,1,11.1,0.7984189723320159,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xb7387207cefaeee263817780c60deb9b9742b3c8,9,0,0,0,48.888888888888886,29.11111111111111,4,2,260,0.7168727106227106,20.0,0.0,24527.0,2340,0,28.441363324175825,12,1,11.032408997252746,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x6da6b8f5c219beebf77a2b38ddb18b271f0d7a83,30,0,0,0,34.83870967741935,11.290322580645162,20,5,255,0.7122260473731061,20.47058823529412,31.0,49315.77419354839,7905,0,28.35423838824574,12,1,11.006271516473722,0.7952941176470588,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xc5b2359fe6b4a7118b67b116069ca2e7cf3ccc27,1,0,0,0,40.0,50.0,0,0,225,0.7822222222222223,20.266666666666666,0.0,12205.0,225,0,29.666666666666668,10,1,11.0,0.7973333333333333,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x6b951e456ff991a41d06487b0cd2452ad940be26,3,0,0,0,46.66666666666666,46.0,0,0,257,0.7762645914396878,20.31128404669261,0.0,34607.666666666664,771,0,29.55496108949415,10,1,10.966488326848244,0.796887159533074,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x3fbac8506b8d74f082d29134c0cd41b61c54737d,10,0,0,0,38.0,23.5,4,0,261,0.7752006933041417,20.0,0.0,37725.7,2610,0,29.53501299945265,10,1,10.960503899835796,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xdedac74e6a7b5112b3d78518c858db3091a05390,17,510,0,0,43.333333333333336,16.055555555555557,10,2,255,0.7332057920293213,20.15686274509804,0.0,35386.555555555555,4590,0,28.74760860054977,11,1,10.924282580164933,0.7984313725490196,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7d3ecda2850c5709b7bfbdbc2a1579dbb8981d5d,11,0,0,0,38.18181818181818,22.454545454545453,7,2,254,0.6897544056992871,20.0,0.0,32511.272727272728,2794,0,27.93289510686164,12,1,10.87986853205849,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x86c80d06f3c1638c2c87a1041005786c0129bfc2,7,0,0,0,45.71428571428572,20.714285714285715,4,0,253,0.7593544137022397,20.0,7.0,17704.14285714286,1771,0,29.237895256916996,10,1,10.871368577075096,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x9784c0df5f735db69aa223f91991124b9bceecfe,5,259,0,0,56.0,36.2,1,0,259,0.7564993564993565,20.0,0.0,10112.4,1295,0,29.18436293436293,10,1,10.85530888030888,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xbb4848e03c8b90459190a5be44969d9e69398d99,4,0,0,0,40.0,44.75,0,0,259,0.7545045045045045,20.30888030888031,4.0,12715.75,1036,0,29.14695945945946,10,1,10.844087837837836,0.7969111969111969,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x5c0642fe68fc72cf03f676b28faf5cf97cc0b265,30,0,0,0,33.333333333333336,12.366666666666667,19,1,261,0.7532445098537052,20.0,0.0,57971.76666666667,7830,0,29.12333455975697,10,1,10.83700036792709,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xa765a629f11f538f6d67e3fdf799baed1506017d,19,0,0,0,31.57894736842105,19.42105263157895,7,2,260,0.7140140308409542,20.0,0.0,70566.42105263157,4940,0,28.38776307826789,11,1,10.816328923480368,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xac844837a2b58db4b4def35b243ee14c3e36a96b,37,524,0,0,37.2972972972973,13.054054054054054,24,8,262,0.6770886742938773,20.0,148.0,47154.64864864865,9694,0,27.6954126430102,12,1,10.80862379290306,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xf1849a96da3e13074869853a626ab7f1e57f9f74,1,0,0,0,40.0,60.0,0,0,225,0.7377777777777778,20.53333333333333,1.0,15343.0,225,0,28.83333333333333,10,1,10.749999999999998,0.7946666666666666,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x70372966e0526f3a5011fff6082a482f05b500b0,42,40,7,26,91.42857142857144,1.0,42,42,0,,,,163.88095238095238,42,16,5.0,10,8,10.7,,Smart Money,SmartMoney_NetworkAnalysis_90d_e4.csv
0xe86ad01212bbb97ed85e117a5ec797123957844b,4,251,0,0,60.0,34.75,2,0,251,0.7287516600265603,20.0,4.0,9860.5,1004,0,28.664093625498005,10,1,10.6992280876494,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7576b7a1d278e3004dd37bbeb90e0b08ca70a1b9,1,0,0,0,40.0,14.0,0,0,46,0.717391304347826,20.0,0.0,15795.0,46,0,28.45108695652174,10,1,10.63532608695652,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x428e0c8fa5ca54e7c6c561140ebe2cab5665a222,43,1044,0,0,36.74418604651163,11.069767441860463,34,8,261,0.6445544185157547,20.0,0.0,47531.395348837206,11223,0,27.0853953471704,12,1,10.62561860415112,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x722370435dae49714c44a849158a0b4385e7648f,22,260,0,0,37.27272727272727,17.772727272727273,13,5,260,0.6441808191808189,20.0,66.0,48781.27272727273,5720,0,27.078390359640355,12,1,10.623517107892106,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x03eb1a4329f633a4e6c1d9564fc14561f2aa7f37,4,0,0,0,45.0,45.5,0,0,258,0.7147932816537467,20.0,0.0,17073.25,1032,0,28.40237403100775,10,1,10.620712209302324,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x5233af283e7c359a1011dc0ff480298e90c8cfd6,3,0,0,0,40.0,59.333333333333336,0,0,253,0.7114624505928855,20.0,6.0,14693.666666666666,759,0,28.3399209486166,10,1,10.60197628458498,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x6d7ac63aaa7ba8925dcb3e44be6355261dcf688f,44,0,0,0,34.09090909090909,11.681818181818182,31,9,260,0.6332668952221097,20.0,0.0,48254.77272727273,11440,0,26.87375428541456,12,1,10.562126285624366,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x4874e08a2994e2af088c210246f877237a4b304b,5,0,0,0,52.0,41.2,1,0,259,0.7036036036036035,20.0,0.0,17663.4,1295,0,28.192567567567565,10,1,10.557770270270268,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x354eddd5a82795bb8104aa3087737ee3707df36e,6,0,0,0,40.0,41.5,2,0,260,0.6965384615384614,20.0,0.0,20672.0,1560,0,28.060096153846157,10,1,10.518028846153843,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xab2ef589567019058bd8157ec32d89a093e50e92,26,522,0,0,37.69230769230769,17.26923076923077,15,2,261,0.6584981891470094,20.0,130.0,53613.307692307695,6786,0,27.346841046506427,11,1,10.504052313951927,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x3fbb0767f7a9b66f1e1e02086cc4a0243a1d2ff4,11,0,0,0,30.90909090909091,24.63636363636364,5,1,256,0.6573614211309525,20.0,11.0,50810.545454545456,2816,0,27.32552664620536,11,1,10.497657993861608,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x4db591c4ad375f1889dea32cd824cbd964f95814,2,0,0,0,30.0,49.5,0,0,243,0.6872427983539094,20.16460905349794,0.0,33338.0,486,0,27.885802469135804,10,1,10.46574074074074,0.7983539094650206,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xd66570edcdade24edda902b28f2172e9ef8395dd,6,0,0,0,36.66666666666666,44.833333333333336,2,1,253,0.613570487483531,20.0,0.0,46771.16666666666,1518,0,26.504446640316207,12,1,10.45133399209486,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x9ec86bd1428a86e2b90199679e42ba93af2d2d46,13,253,0,0,38.46153846153846,22.923076923076923,6,2,253,0.6133419171956722,20.158102766798415,0.0,39303.84615384616,3289,0,26.500160947418856,12,1,10.450048284225655,0.7984189723320159,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x411ec29a5619d17eee9623f1a9a74bcda5a2ca81,4,0,0,0,40.0,61.0,0,0,259,0.6833976833976833,20.0,0.0,32156.0,1036,0,27.81370656370656,10,1,10.444111969111969,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xe5ebcde141e98c23c150bc350b72c23fdcb747c1,11,0,0,0,47.27272727272727,26.181818181818183,5,1,259,0.6466078323221182,20.0,0.0,27372.454545454544,2849,0,27.123896856039718,11,1,10.437169056811912,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xe1009b65e306625713ce113b9b10ca7096b8e555,58,0,0,0,34.13793103448276,10.655172413793103,45,12,260,0.6070721747761311,20.0,0.0,49629.05172413793,15080,0,26.382603277052457,12,1,10.414780983115737,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x510b2d8e30e8c79247c51e04d5be8bf7262f9938,11,0,0,0,34.54545454545455,29.818181818181817,4,0,261,0.6761691905370062,20.229885057471265,0.0,46884.36363636364,2871,0,27.678172322568862,10,1,10.40345169677066,0.7977011494252874,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x06d8aef9c419eedb931c1d0fcb388afe3b742620,26,263,0,0,35.38461538461539,18.5,19,6,263,0.6042069253095866,20.0,0.0,37620.65384615384,6838,0,26.32887984955475,12,1,10.398663954866423,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x0ff82acd0cd11bff58729e7dc9cdcdbe1fcf7a74,5,0,0,0,40.0,55.2,0,0,260,0.6736538461538456,20.0,0.0,39328.4,1300,0,27.63100961538461,10,1,10.38930288461538,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x3bc17d7a03b3b81ccfe40f6cf9f148b56446517f,3,0,0,0,40.0,67.33333333333333,0,0,257,0.6673151750972762,20.155642023346303,0.0,30184.33333333333,771,0,27.512159533073927,10,1,10.353647859922177,0.798443579766537,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,33,0,0,0,36.36363636363637,15.212121212121213,21,0,263,0.6630793738105186,20.0,0.0,49018.48484848485,8679,0,27.432738258947225,10,1,10.329821477684169,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x52a78fb165bd57ed837fca74380da18aed7b8fc4,7,245,0,0,40.0,30.0,2,1,245,0.626754130223518,20.163265306122447,0.0,55698.71428571428,1715,0,26.75163994169096,11,1,10.32549198250729,0.7983673469387755,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xcc73072b53697911ff394ae01d3de59c9900b0b0,9,0,0,0,35.55555555555556,35.111111111111114,4,1,260,0.6248260073260073,20.0,0.0,32048.666666666668,2340,0,26.71548763736264,11,1,10.31464629120879,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xeba958e17e20bcc638edf37e44fcddf5474ac9bf,2,0,0,0,40.0,79.5,0,0,247,0.6578947368421053,20.161943319838056,0.0,41486.5,494,0,27.335526315789476,10,1,10.30065789473684,0.7983805668016195,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xc02665f7d96d9c7db5c7cb3141dab9cb7837c51b,3,0,0,0,40.0,58.333333333333336,1,0,249,0.6566265060240962,20.160642570281123,0.0,17917.666666666668,747,0,27.311746987951803,10,1,10.29352409638554,0.7983935742971888,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x8729cfb2a83108073d3b39f63f306399da61127b,6,0,0,0,36.66666666666666,34.166666666666664,3,0,251,0.6553784860557769,20.0,0.0,31285.666666666668,1506,0,27.288346613545816,10,1,10.286503984063744,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x5d3a5c30dd9f7b8913ebe388bdc66e895ce7c75e,19,0,0,0,31.57894736842105,21.0,11,2,258,0.6197582133628646,20.0,19.0,66792.42105263157,4902,0,26.62046650055371,11,1,10.286139950166111,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x5ba82fdf1423eedaa31ef63770e8e181ac6b0d0e,8,0,0,0,35.0,35.75,2,0,255,0.6477777777777775,20.0,0.0,28221.625,2040,0,27.14583333333333,10,1,10.24375,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x27a43abd397fb52bf874dda13be35858e5c72762,24,0,0,0,34.166666666666664,20.20833333333333,15,2,261,0.607952217003941,20.0,72.0,51912.29166666666,6264,0,26.399104068823892,11,1,10.219731220647168,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x4d2b70c80d37c543fcdacba7bfcb3a8d52c89e54,3,0,0,0,46.66666666666666,72.66666666666667,0,0,253,0.6389986824769435,20.0,0.0,18300.33333333333,759,0,26.981225296442688,10,1,10.194367588932806,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0xd283691dcd0316b80b59edf2e36214662fc1c9ba,14,0,0,0,28.571428571428573,24.285714285714285,4,0,254,0.6267842940087034,20.0,0.0,52073.28571428572,3556,0,26.75220551266319,10,1,10.125661653798955,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xc0ffee90c2cfa398e0af37eeadb39d200e331eec,6,0,0,0,43.333333333333336,51.0,1,0,260,0.6246153846153846,20.0,0.0,26542.83333333333,1560,0,26.71153846153846,10,1,10.113461538461538,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xf50a0c58c959071d3937bfaa85265fdf9364345a,5,0,0,0,36.0,45.2,2,0,250,0.6219333333333334,20.0,0.0,37119.0,1250,0,26.661250000000003,10,1,10.098375,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x634f07a674f75a0973b5d7f6bc3809cde8367cb8,5,0,0,0,36.0,57.4,1,0,255,0.612875816993464,20.0,0.0,72201.2,1275,0,26.49142156862745,10,1,10.047426470588237,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7a16ff8270133f063aab6c9977183d9e72835428,4,0,0,0,25.0,1.75,4,2,6,0.6666666666666666,20.0,0.0,63712.25,24,0,21.5,15,1,9.55,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x495e8934cccb9585d60d4dbe6041ee531d20499c,21,512,0,0,35.45454545454545,13.681818181818182,15,8,256,0.4521050347222223,20.859375,0.0,59239.09090909091,5632,0,20.0,14,1,8.9,0.79140625,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x440888714a6afed60ff44e9975a96e6a36f7fac4,30,771,0,0,40.0,17.133333333333333,25,10,257,0.3885332432883358,20.0,0.0,47313.13333333333,7710,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x1e567b7a92d3dc290f9ad3a82eacb8b9fa4201cb,6,0,0,0,40.0,59.333333333333336,4,2,250,0.3083333333333333,20.0,0.0,30276.666666666668,1500,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x76be51aa94fb1c9632107349aab0488d878e4395,4,0,0,0,35.0,48.25,2,1,231,0.303030303030303,20.0,0.0,26464.75,924,0,20.0,13,1,8.7,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e4.csv
0x4138f7b064dc467a7c801c8ce19b94c98120a473,62,261,0,0,35.483870967741936,13.064516129032258,43,18,261,0.4694099953150254,20.0,62.0,38378.08064516129,16182,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xc0ffee722c49a8c105b0d38d32d374eb6ea1321b,8,0,0,0,32.5,40.25,5,2,254,0.5095800524934384,20.0,8.0,59148.75,2032,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x33c6eb2167c95e3366dafdf3a11415e78657f48e,8,0,0,0,32.5,33.5,5,2,254,0.5979002624671916,20.0,0.0,41444.125,2032,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x553608af743606683ae841ba1c517006fda90112,15,0,0,0,33.333333333333336,25.266666666666666,9,3,251,0.4517643710870801,20.0,0.0,47469.13333333333,3765,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x9890ef41c8780b569b09e64dc4415cc01f58bfe3,25,253,0,0,36.0,20.08,16,4,253,0.4312347073216639,20.0,0.0,50721.68,6325,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,6,0,0,0,26.666666666666668,58.0,3,1,258,0.4538759689922479,20.155038759689923,0.0,47672.0,1548,0,20.0,12,1,8.5,0.7984496124031008,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x569d327288d8354f16813afb01bba0e60c1301f9,39,259,0,0,33.5,12.775,30,9,259,0.5344332934558501,20.0,0.0,56655.975,10360,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x1e48f1007fa133f643941d58cb6b080dc621e773,10,504,0,0,36.0,29.8,3,1,252,0.5478458049886621,20.15873015873016,0.0,53055.0,2520,0,20.0,11,1,8.299999999999999,0.7984126984126985,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x7c5bff2adb31822986e979a7c12cc6ebd480805c,20,0,0,0,24.0,35.3,7,1,254,0.4154441813424407,20.236220472440944,140.0,79219.45,5080,0,20.0,11,1,8.299999999999999,0.7976377952755905,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x1f9b1b84fe59fce1dba1ac2542c725bf23215f22,8,258,0,0,35.0,53.0,2,1,258,0.4104651162790696,20.0,0.0,77163.75,2064,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x40534e513df8277870b81e97b5107b3f39de4f15,28,1305,0,0,35.714285714285715,24.25,17,4,261,0.390746886149185,20.0,28.0,53093.17857142857,7308,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x89e0ac18e6ea8a36a7642ccf75783ee86d5c179b,11,0,0,0,27.272727272727277,36.54545454545455,4,1,251,0.4201716941756782,20.0,0.0,88058.0,2761,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xa99f34e1f1999842bea25542b7a156bd8fe21dd1,10,0,0,0,34.0,30.9,8,1,251,0.4755122367672168,20.0,0.0,33157.2,2510,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x8c35b0b65fc680dac8719b79d01b4c46590d4d8b,9,0,0,0,44.44444444444444,41.44444444444444,5,1,258,0.4828457610434354,20.0,9.0,26603.11111111111,2322,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0x1097727b7215ab9caf68ae6775f53ec9f1e91493,15,0,0,0,26.666666666666668,35.86666666666667,6,1,254,0.4502945873024614,20.0,0.0,71954.6,3810,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
0xf18a3ddb199d40cfa3ab0afc88f45862e6d62a66,18,0,0,0,25.55555555555556,36.0,4,1,254,0.4470694659671036,20.15748031496063,36.0,71519.16666666667,4572,0,20.0,11,1,8.299999999999999,0.7984251968503937,Regular Trader,SmartMoney_NetworkAnalysis_90d_e4.csv
